"Hastighed","Advarselsskilt"
37,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
39,"Ikke skilt"
39,"Ikke skilt"
39,"Ikke skilt"
39,"Ikke skilt"
39,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
41,"Ikke skilt"
41,"Ikke skilt"
41,"Ikke skilt"
41,"Ikke skilt"
42,"Ikke skilt"
42,"Ikke skilt"
43,"Ikke skilt"
43,"Ikke skilt"
43,"Ikke skilt"
43,"Ikke skilt"
43,"Ikke skilt"
44,"Ikke skilt"
44,"Ikke skilt"
45,"Ikke skilt"
49,"Ikke skilt"
49,"Ikke skilt"
49,"Ikke skilt"
50,"Ikke skilt"
50,"Ikke skilt"
51,"Ikke skilt"
51,"Ikke skilt"
54,"Ikke skilt"
54,"Ikke skilt"
28,"Ikke skilt"
29,"Ikke skilt"
30,"Ikke skilt"
30,"Ikke skilt"
31,"Ikke skilt"
31,"Ikke skilt"
32,"Ikke skilt"
32,"Ikke skilt"
32,"Ikke skilt"
32,"Ikke skilt"
33,"Ikke skilt"
34,"Ikke skilt"
34,"Ikke skilt"
34,"Ikke skilt"
34,"Ikke skilt"
34,"Ikke skilt"
35,"Ikke skilt"
35,"Ikke skilt"
35,"Ikke skilt"
35,"Ikke skilt"
35,"Ikke skilt"
35,"Ikke skilt"
35,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
39,"Ikke skilt"
39,"Ikke skilt"
39,"Ikke skilt"
39,"Ikke skilt"
39,"Ikke skilt"
39,"Ikke skilt"
39,"Ikke skilt"
39,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
41,"Ikke skilt"
41,"Ikke skilt"
41,"Ikke skilt"
41,"Ikke skilt"
41,"Ikke skilt"
42,"Ikke skilt"
42,"Ikke skilt"
42,"Ikke skilt"
42,"Ikke skilt"
42,"Ikke skilt"
43,"Ikke skilt"
43,"Ikke skilt"
43,"Ikke skilt"
43,"Ikke skilt"
43,"Ikke skilt"
43,"Ikke skilt"
43,"Ikke skilt"
43,"Ikke skilt"
44,"Ikke skilt"
44,"Ikke skilt"
44,"Ikke skilt"
44,"Ikke skilt"
44,"Ikke skilt"
45,"Ikke skilt"
46,"Ikke skilt"
47,"Ikke skilt"
48,"Ikke skilt"
48,"Ikke skilt"
50,"Ikke skilt"
51,"Ikke skilt"
51,"Ikke skilt"
30,"Ikke skilt"
31,"Ikke skilt"
31,"Ikke skilt"
32,"Ikke skilt"
32,"Ikke skilt"
32,"Ikke skilt"
33,"Ikke skilt"
33,"Ikke skilt"
33,"Ikke skilt"
34,"Ikke skilt"
34,"Ikke skilt"
34,"Ikke skilt"
34,"Ikke skilt"
34,"Ikke skilt"
34,"Ikke skilt"
34,"Ikke skilt"
34,"Ikke skilt"
35,"Ikke skilt"
35,"Ikke skilt"
35,"Ikke skilt"
35,"Ikke skilt"
35,"Ikke skilt"
35,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
39,"Ikke skilt"
39,"Ikke skilt"
39,"Ikke skilt"
39,"Ikke skilt"
39,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
40,"Ikke skilt"
41,"Ikke skilt"
41,"Ikke skilt"
41,"Ikke skilt"
41,"Ikke skilt"
41,"Ikke skilt"
41,"Ikke skilt"
41,"Ikke skilt"
41,"Ikke skilt"
41,"Ikke skilt"
41,"Ikke skilt"
42,"Ikke skilt"
42,"Ikke skilt"
42,"Ikke skilt"
43,"Ikke skilt"
43,"Ikke skilt"
43,"Ikke skilt"
44,"Ikke skilt"
46,"Ikke skilt"
46,"Ikke skilt"
47,"Ikke skilt"
47,"Ikke skilt"
47,"Ikke skilt"
50,"Ikke skilt"
51,"Ikke skilt"
51,"Ikke skilt"
51,"Ikke skilt"
54,"Ikke skilt"
54,"Ikke skilt"
32,"Skilt"
30,"Skilt"
36,"Skilt"
33,"Skilt"
35,"Skilt"
37,"Skilt"
34,"Skilt"
41,"Skilt"
34,"Skilt"
35,"Skilt"
39,"Skilt"
38,"Skilt"
34,"Skilt"
27,"Skilt"
34,"Skilt"
37,"Skilt"
42,"Skilt"
33,"Skilt"
29,"Skilt"
42,"Skilt"
30,"Skilt"
37,"Skilt"
33,"Skilt"
31,"Skilt"
28,"Skilt"
35,"Skilt"
30,"Skilt"
33,"Skilt"
44,"Skilt"
31,"Skilt"
37,"Skilt"
37,"Skilt"
31,"Skilt"
33,"Skilt"
38,"Skilt"
35,"Skilt"
32,"Skilt"
34,"Skilt"
45,"Skilt"
34,"Skilt"
35,"Skilt"
36,"Skilt"
34,"Skilt"
37,"Skilt"
33,"Skilt"
42,"Skilt"
39,"Skilt"
37,"Skilt"
32,"Skilt"
37,"Skilt"
35,"Skilt"
41,"Skilt"
39,"Skilt"
35,"Skilt"
37,"Skilt"
33,"Skilt"
27,"Skilt"
34,"Skilt"
36,"Skilt"
21,"Skilt"
33,"Skilt"
51,"Skilt"
45,"Skilt"
45,"Skilt"
41,"Skilt"
25,"Skilt"
31,"Skilt"
30,"Skilt"
36,"Skilt"
29,"Skilt"
41,"Skilt"
33,"Skilt"
32,"Skilt"
39,"Skilt"
34,"Skilt"
43,"Skilt"
32,"Skilt"
35,"Skilt"
35,"Skilt"
30,"Skilt"
31,"Skilt"
31,"Skilt"
35,"Skilt"
31,"Skilt"
22,"Skilt"
32,"Skilt"
41,"Skilt"
32,"Skilt"
31,"Skilt"
27,"Skilt"
36,"Skilt"
34,"Skilt"
40,"Skilt"
38,"Skilt"
41,"Skilt"
43,"Skilt"
35,"Skilt"
30,"Skilt"
32,"Skilt"
25,"Skilt"
47,"Ikke skilt"
34,"Ikke skilt"
36,"Ikke skilt"
41,"Ikke skilt"
32,"Ikke skilt"
34,"Ikke skilt"
37,"Ikke skilt"
35,"Ikke skilt"
40,"Ikke skilt"
38,"Ikke skilt"
39,"Ikke skilt"
38,"Ikke skilt"
35,"Ikke skilt"
27,"Ikke skilt"
41,"Ikke skilt"
33,"Ikke skilt"
40,"Ikke skilt"
39,"Ikke skilt"
36,"Ikke skilt"
40,"Ikke skilt"
35,"Ikke skilt"
26,"Ikke skilt"
33,"Ikke skilt"
34,"Ikke skilt"
33,"Ikke skilt"
48,"Ikke skilt"
40,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
40,"Ikke skilt"
42,"Ikke skilt"
47,"Ikke skilt"
42,"Ikke skilt"
37,"Ikke skilt"
34,"Ikke skilt"
35,"Ikke skilt"
44,"Ikke skilt"
30,"Ikke skilt"
42,"Ikke skilt"
54,"Ikke skilt"
31,"Ikke skilt"
29,"Ikke skilt"
31,"Ikke skilt"
34,"Ikke skilt"
30,"Ikke skilt"
32,"Ikke skilt"
34,"Ikke skilt"
42,"Ikke skilt"
38,"Ikke skilt"
29,"Ikke skilt"
30,"Ikke skilt"
37,"Ikke skilt"
43,"Ikke skilt"
42,"Ikke skilt"
37,"Ikke skilt"
40,"Ikke skilt"
34,"Ikke skilt"
34,"Ikke skilt"
32,"Ikke skilt"
28,"Ikke skilt"
36,"Ikke skilt"
35,"Ikke skilt"
41,"Ikke skilt"
36,"Ikke skilt"
28,"Ikke skilt"
34,"Ikke skilt"
30,"Ikke skilt"
39,"Ikke skilt"
37,"Ikke skilt"
38,"Ikke skilt"
32,"Ikke skilt"
35,"Ikke skilt"
32,"Ikke skilt"
31,"Ikke skilt"
38,"Ikke skilt"
34,"Ikke skilt"
32,"Ikke skilt"
48,"Ikke skilt"
41,"Ikke skilt"
30,"Ikke skilt"
34,"Ikke skilt"
28,"Ikke skilt"
35,"Ikke skilt"
33,"Ikke skilt"
34,"Ikke skilt"
28,"Ikke skilt"
48,"Ikke skilt"
35,"Ikke skilt"
34,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
40,"Ikke skilt"
45,"Ikke skilt"
40,"Ikke skilt"
24,"Ikke skilt"
32,"Ikke skilt"
33,"Ikke skilt"
52,"Ikke skilt"
32,"Ikke skilt"
39,"Ikke skilt"
41,"Skilt"
39,"Skilt"
38,"Skilt"
33,"Skilt"
42,"Skilt"
45,"Skilt"
36,"Skilt"
43,"Skilt"
36,"Skilt"
22,"Skilt"
38,"Skilt"
44,"Skilt"
42,"Skilt"
35,"Skilt"
38,"Skilt"
34,"Skilt"
43,"Skilt"
36,"Skilt"
37,"Skilt"
33,"Skilt"
42,"Skilt"
46,"Skilt"
34,"Skilt"
50,"Skilt"
43,"Skilt"
40,"Skilt"
35,"Skilt"
41,"Skilt"
43,"Skilt"
40,"Skilt"
36,"Skilt"
44,"Skilt"
43,"Skilt"
38,"Skilt"
31,"Skilt"
38,"Skilt"
40,"Skilt"
39,"Skilt"
35,"Skilt"
51,"Skilt"
43,"Skilt"
41,"Skilt"
39,"Skilt"
38,"Skilt"
35,"Skilt"
37,"Skilt"
41,"Skilt"
45,"Skilt"
42,"Skilt"
44,"Skilt"
38,"Skilt"
41,"Skilt"
39,"Skilt"
34,"Skilt"
37,"Skilt"
42,"Skilt"
43,"Skilt"
38,"Skilt"
40,"Skilt"
39,"Skilt"
37,"Skilt"
34,"Skilt"
41,"Skilt"
38,"Skilt"
37,"Skilt"
39,"Skilt"
37,"Skilt"
37,"Skilt"
56,"Skilt"
40,"Skilt"
38,"Skilt"
41,"Skilt"
46,"Skilt"
36,"Skilt"
44,"Skilt"
38,"Skilt"
39,"Skilt"
35,"Skilt"
41,"Skilt"
47,"Skilt"
33,"Skilt"
37,"Skilt"
47,"Skilt"
44,"Skilt"
40,"Skilt"
51,"Skilt"
41,"Skilt"
37,"Skilt"
36,"Skilt"
34,"Skilt"
41,"Skilt"
35,"Skilt"
40,"Skilt"
36,"Skilt"
38,"Skilt"
39,"Skilt"
44,"Skilt"
46,"Skilt"
39,"Skilt"
39,"Skilt"
40,"Ikke skilt"
42,"Ikke skilt"
37,"Ikke skilt"
42,"Ikke skilt"
37,"Ikke skilt"
35,"Ikke skilt"
41,"Ikke skilt"
33,"Ikke skilt"
34,"Ikke skilt"
39,"Ikke skilt"
36,"Ikke skilt"
35,"Ikke skilt"
43,"Ikke skilt"
32,"Ikke skilt"
34,"Ikke skilt"
35,"Ikke skilt"
32,"Ikke skilt"
44,"Ikke skilt"
34,"Ikke skilt"
25,"Ikke skilt"
29,"Ikke skilt"
28,"Ikke skilt"
27,"Ikke skilt"
44,"Ikke skilt"
34,"Ikke skilt"
36,"Ikke skilt"
42,"Ikke skilt"
39,"Ikke skilt"
36,"Ikke skilt"
33,"Ikke skilt"
38,"Ikke skilt"
36,"Ikke skilt"
33,"Ikke skilt"
30,"Ikke skilt"
40,"Ikke skilt"
41,"Ikke skilt"
32,"Ikke skilt"
45,"Ikke skilt"
29,"Ikke skilt"
43,"Ikke skilt"
34,"Ikke skilt"
27,"Ikke skilt"
41,"Ikke skilt"
31,"Ikke skilt"
41,"Ikke skilt"
27,"Ikke skilt"
34,"Ikke skilt"
36,"Ikke skilt"
33,"Ikke skilt"
32,"Ikke skilt"
30,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
29,"Ikke skilt"
34,"Ikke skilt"
39,"Ikke skilt"
42,"Ikke skilt"
39,"Ikke skilt"
34,"Ikke skilt"
39,"Ikke skilt"
38,"Ikke skilt"
43,"Ikke skilt"
42,"Ikke skilt"
31,"Ikke skilt"
36,"Ikke skilt"
30,"Ikke skilt"
33,"Ikke skilt"
32,"Ikke skilt"
41,"Ikke skilt"
49,"Ikke skilt"
42,"Ikke skilt"
40,"Ikke skilt"
37,"Ikke skilt"
33,"Ikke skilt"
34,"Ikke skilt"
44,"Ikke skilt"
40,"Ikke skilt"
34,"Ikke skilt"
32,"Ikke skilt"
33,"Ikke skilt"
37,"Ikke skilt"
36,"Ikke skilt"
38,"Ikke skilt"
36,"Ikke skilt"
39,"Ikke skilt"
31,"Ikke skilt"
36,"Ikke skilt"
32,"Ikke skilt"
40,"Ikke skilt"
41,"Ikke skilt"
37,"Ikke skilt"
45,"Ikke skilt"
35,"Ikke skilt"
26,"Ikke skilt"
27,"Ikke skilt"
36,"Ikke skilt"
28,"Ikke skilt"
38,"Ikke skilt"
32,"Ikke skilt"
27,"Ikke skilt"
38,"Skilt"
42,"Skilt"
37,"Skilt"
33,"Skilt"
34,"Skilt"
37,"Skilt"
28,"Skilt"
42,"Skilt"
38,"Skilt"
35,"Skilt"
30,"Skilt"
39,"Skilt"
30,"Skilt"
41,"Skilt"
33,"Skilt"
34,"Skilt"
40,"Skilt"
42,"Skilt"
34,"Skilt"
37,"Skilt"
43,"Skilt"
37,"Skilt"
34,"Skilt"
28,"Skilt"
37,"Skilt"
38,"Skilt"
35,"Skilt"
41,"Skilt"
32,"Skilt"
28,"Skilt"
30,"Skilt"
28,"Skilt"
34,"Skilt"
35,"Skilt"
39,"Skilt"
35,"Skilt"
42,"Skilt"
28,"Skilt"
40,"Skilt"
35,"Skilt"
33,"Skilt"
35,"Skilt"
30,"Skilt"
34,"Skilt"
31,"Skilt"
34,"Skilt"
41,"Skilt"
32,"Skilt"
40,"Skilt"
37,"Skilt"
40,"Skilt"
30,"Skilt"
29,"Skilt"
37,"Skilt"
28,"Skilt"
37,"Skilt"
40,"Skilt"
48,"Skilt"
31,"Skilt"
42,"Skilt"
32,"Skilt"
35,"Skilt"
36,"Skilt"
34,"Skilt"
37,"Skilt"
35,"Skilt"
31,"Skilt"
31,"Skilt"
36,"Skilt"
37,"Skilt"
32,"Skilt"
38,"Skilt"
33,"Skilt"
34,"Skilt"
41,"Skilt"
38,"Skilt"
42,"Skilt"
37,"Skilt"
34,"Skilt"
34,"Skilt"
38,"Skilt"
31,"Skilt"
24,"Skilt"
31,"Skilt"
30,"Skilt"
31,"Skilt"
24,"Skilt"
31,"Skilt"
40,"Skilt"
40,"Skilt"
35,"Skilt"
35,"Skilt"
39,"Skilt"
40,"Skilt"
33,"Skilt"
37,"Skilt"
27,"Skilt"
29,"Skilt"
28,"Skilt"
37,"Skilt"
33,"Skilt"
39,"Skilt"
32,"Skilt"
32,"Skilt"
27,"Skilt"
39,"Skilt"
34,"Skilt"
36,"Skilt"
36,"Skilt"
33,"Skilt"
28,"Skilt"
28,"Skilt"
43,"Skilt"
28,"Skilt"
35,"Skilt"
31,"Skilt"
28,"Skilt"
38,"Skilt"
37,"Skilt"
35,"Skilt"
26,"Skilt"
38,"Skilt"
32,"Skilt"
30,"Skilt"
26,"Skilt"
36,"Skilt"
33,"Skilt"
35,"Skilt"
31,"Skilt"
29,"Skilt"
35,"Skilt"
34,"Skilt"
29,"Skilt"
29,"Skilt"
30,"Skilt"
28,"Skilt"
29,"Skilt"
38,"Skilt"
31,"Skilt"
34,"Skilt"
35,"Skilt"
33,"Skilt"
39,"Skilt"
33,"Skilt"
41,"Skilt"
28,"Skilt"
31,"Skilt"
36,"Skilt"
31,"Skilt"
26,"Skilt"
30,"Skilt"
22,"Skilt"
29,"Skilt"
25,"Skilt"
32,"Skilt"
23,"Skilt"
23,"Skilt"
30,"Skilt"
30,"Skilt"
35,"Skilt"
28,"Skilt"
32,"Skilt"
36,"Skilt"
29,"Skilt"
30,"Skilt"
30,"Skilt"
37,"Skilt"
27,"Skilt"
26,"Skilt"
35,"Skilt"
30,"Skilt"
32,"Skilt"
26,"Skilt"
25,"Skilt"
26,"Skilt"
30,"Skilt"
33,"Skilt"
30,"Skilt"
32,"Skilt"
30,"Ikke skilt"
35,"Ikke skilt"
29,"Ikke skilt"
31,"Ikke skilt"
37,"Ikke skilt"
44,"Ikke skilt"
40,"Ikke skilt"
35,"Ikke skilt"
35,"Ikke skilt"
27,"Ikke skilt"
40,"Ikke skilt"
37,"Ikke skilt"
39,"Ikke skilt"
29,"Ikke skilt"
31,"Ikke skilt"
40,"Ikke skilt"
31,"Ikke skilt"
30,"Ikke skilt"
27,"Ikke skilt"
34,"Ikke skilt"
39,"Ikke skilt"
35,"Ikke skilt"
33,"Ikke skilt"
32,"Ikke skilt"
36,"Ikke skilt"
29,"Ikke skilt"
44,"Ikke skilt"
37,"Ikke skilt"
28,"Ikke skilt"
32,"Ikke skilt"
35,"Ikke skilt"
47,"Ikke skilt"
35,"Ikke skilt"
26,"Ikke skilt"
28,"Ikke skilt"
38,"Ikke skilt"
32,"Ikke skilt"
38,"Ikke skilt"
37,"Ikke skilt"
37,"Ikke skilt"
41,"Ikke skilt"
37,"Ikke skilt"
42,"Ikke skilt"
29,"Ikke skilt"
42,"Ikke skilt"
49,"Ikke skilt"
41,"Ikke skilt"
42,"Ikke skilt"
38,"Ikke skilt"
49,"Ikke skilt"
34,"Ikke skilt"
45,"Ikke skilt"
36,"Ikke skilt"
37,"Ikke skilt"
31,"Ikke skilt"
39,"Ikke skilt"
39,"Ikke skilt"
32,"Ikke skilt"
36,"Ikke skilt"
37,"Ikke skilt"
42,"Ikke skilt"
40,"Ikke skilt"
31,"Ikke skilt"
34,"Ikke skilt"
45,"Ikke skilt"
35,"Ikke skilt"
37,"Ikke skilt"
36,"Ikke skilt"
36,"Ikke skilt"
40,"Ikke skilt"
29,"Ikke skilt"
40,"Ikke skilt"
29,"Ikke skilt"
37,"Ikke skilt"
32,"Ikke skilt"
28,"Ikke skilt"
38,"Ikke skilt"
37,"Ikke skilt"
36,"Ikke skilt"
45,"Ikke skilt"
34,"Ikke skilt"
28,"Ikke skilt"
36,"Ikke skilt"
39,"Ikke skilt"
41,"Ikke skilt"
38,"Ikke skilt"
33,"Ikke skilt"
34,"Ikke skilt"
35,"Ikke skilt"
45,"Ikke skilt"
46,"Ikke skilt"
41,"Ikke skilt"
52,"Ikke skilt"
36,"Ikke skilt"
37,"Ikke skilt"
35,"Ikke skilt"
40,"Ikke skilt"
35,"Ikke skilt"
44,"Ikke skilt"
50,"Ikke skilt"
35,"Ikke skilt"
31,"Ikke skilt"
31,"Ikke skilt"
42,"Ikke skilt"
41,"Ikke skilt"
33,"Ikke skilt"
41,"Ikke skilt"
35,"Ikke skilt"
35,"Ikke skilt"
38,"Ikke skilt"
33,"Ikke skilt"
40,"Ikke skilt"
35,"Ikke skilt"
39,"Ikke skilt"
32,"Ikke skilt"
32,"Ikke skilt"
30,"Ikke skilt"
40,"Ikke skilt"
43,"Ikke skilt"
42,"Ikke skilt"
39,"Ikke skilt"
32,"Ikke skilt"
39,"Ikke skilt"
37,"Ikke skilt"
42,"Ikke skilt"
37,"Ikke skilt"
45,"Ikke skilt"
43,"Ikke skilt"
35,"Ikke skilt"
32,"Ikke skilt"
35,"Ikke skilt"
42,"Ikke skilt"
50,"Ikke skilt"
40,"Ikke skilt"
36,"Ikke skilt"
28,"Ikke skilt"
43,"Ikke skilt"
34,"Ikke skilt"
36,"Ikke skilt"
41,"Ikke skilt"
41,"Ikke skilt"
43,"Ikke skilt"
33,"Ikke skilt"
36,"Ikke skilt"
35,"Ikke skilt"
39,"Ikke skilt"
50,"Ikke skilt"
37,"Ikke skilt"
36,"Ikke skilt"
39,"Ikke skilt"
38,"Ikke skilt"
35,"Ikke skilt"
39,"Ikke skilt"
45,"Ikke skilt"
37,"Ikke skilt"
38,"Ikke skilt"
38,"Ikke skilt"
40,"Ikke skilt"
37,"Ikke skilt"
38,"Ikke skilt"
36,"Ikke skilt"
50,"Ikke skilt"
33,"Ikke skilt"
36,"Ikke skilt"
41,"Ikke skilt"
50,"Ikke skilt"
34,"Ikke skilt"
33,"Ikke skilt"
36,"Ikke skilt"
40,"Ikke skilt"
35,"Ikke skilt"
41,"Ikke skilt"
39,"Ikke skilt"
39,"Ikke skilt"
34,"Ikke skilt"
42,"Ikke skilt"
33,"Ikke skilt"
36,"Ikke skilt"
40,"Ikke skilt"
44,"Ikke skilt"
49,"Ikke skilt"
37,"Ikke skilt"
51,"Ikke skilt"
43,"Ikke skilt"
35,"Ikke skilt"
32,"Skilt"
34,"Skilt"
33,"Skilt"
42,"Skilt"
35,"Skilt"
48,"Skilt"
49,"Skilt"
35,"Skilt"
54,"Skilt"
34,"Skilt"
50,"Skilt"
50,"Skilt"
50,"Skilt"
57,"Skilt"
34,"Skilt"
39,"Skilt"
32,"Skilt"
34,"Skilt"
43,"Skilt"
33,"Skilt"
35,"Skilt"
34,"Skilt"
43,"Skilt"
46,"Skilt"
40,"Skilt"
39,"Skilt"
37,"Skilt"
45,"Skilt"
41,"Skilt"
36,"Skilt"
38,"Skilt"
28,"Skilt"
23,"Skilt"
52,"Skilt"
46,"Skilt"
45,"Skilt"
36,"Skilt"
36,"Skilt"
37,"Skilt"
46,"Skilt"
43,"Skilt"
32,"Skilt"
30,"Skilt"
51,"Skilt"
43,"Skilt"
55,"Skilt"
25,"Skilt"
44,"Skilt"
45,"Skilt"
48,"Skilt"
29,"Skilt"
52,"Skilt"
33,"Skilt"
37,"Skilt"
44,"Skilt"
42,"Skilt"
51,"Skilt"
45,"Skilt"
29,"Skilt"
35,"Skilt"
38,"Skilt"
33,"Skilt"
38,"Skilt"
30,"Skilt"
35,"Skilt"
33,"Skilt"
51,"Skilt"
50,"Skilt"
40,"Skilt"
51,"Skilt"
38,"Skilt"
42,"Skilt"
42,"Skilt"
37,"Skilt"
30,"Skilt"
46,"Skilt"
31,"Skilt"
31,"Skilt"
38,"Skilt"
36,"Skilt"
39,"Skilt"
37,"Skilt"
37,"Skilt"
33,"Skilt"
41,"Skilt"
33,"Skilt"
39,"Skilt"
36,"Skilt"
27,"Skilt"
39,"Skilt"
32,"Skilt"
42,"Skilt"
55,"Skilt"
42,"Skilt"
44,"Skilt"
38,"Skilt"
42,"Skilt"
39,"Skilt"
48,"Skilt"
31,"Skilt"
41,"Skilt"
46,"Skilt"
37,"Skilt"
39,"Skilt"
43,"Skilt"
45,"Skilt"
35,"Skilt"
36,"Skilt"
43,"Skilt"
56,"Skilt"
43,"Skilt"
46,"Skilt"
47,"Skilt"
50,"Skilt"
49,"Skilt"
44,"Skilt"
51,"Skilt"
34,"Skilt"
43,"Skilt"
46,"Skilt"
32,"Skilt"
40,"Skilt"
49,"Skilt"
37,"Skilt"
40,"Skilt"
43,"Skilt"
31,"Skilt"
37,"Skilt"
60,"Skilt"
51,"Skilt"
43,"Skilt"
31,"Skilt"
44,"Skilt"
41,"Skilt"
38,"Skilt"
37,"Skilt"
39,"Skilt"
44,"Skilt"
42,"Skilt"
51,"Skilt"
35,"Skilt"
30,"Skilt"
47,"Skilt"
38,"Skilt"
54,"Skilt"
42,"Skilt"
42,"Skilt"
41,"Skilt"
40,"Skilt"
30,"Skilt"
57,"Skilt"
37,"Skilt"
31,"Skilt"
38,"Skilt"
44,"Skilt"
33,"Skilt"
42,"Skilt"
33,"Skilt"
38,"Skilt"
39,"Skilt"
46,"Skilt"
46,"Skilt"
40,"Skilt"
45,"Skilt"
33,"Skilt"
46,"Skilt"
42,"Skilt"
35,"Skilt"
45,"Skilt"
40,"Skilt"
37,"Skilt"
46,"Skilt"
45,"Skilt"
46,"Skilt"
42,"Skilt"
43,"Skilt"
46,"Skilt"
35,"Skilt"
52,"Skilt"
34,"Skilt"
48,"Skilt"
42,"Skilt"
40,"Skilt"
36,"Ikke skilt"
52,"Ikke skilt"
42,"Ikke skilt"
43,"Ikke skilt"
39,"Ikke skilt"
36,"Ikke skilt"
47,"Ikke skilt"
43,"Ikke skilt"
44,"Ikke skilt"
35,"Ikke skilt"
39,"Ikke skilt"
38,"Ikke skilt"
45,"Ikke skilt"
34,"Ikke skilt"
45,"Ikke skilt"
51,"Ikke skilt"
44,"Ikke skilt"
40,"Ikke skilt"
42,"Ikke skilt"
42,"Ikke skilt"
44,"Ikke skilt"
46,"Ikke skilt"
30,"Ikke skilt"
37,"Ikke skilt"
48,"Ikke skilt"
30,"Ikke skilt"
38,"Ikke skilt"
37,"Ikke skilt"
38,"Ikke skilt"
53,"Ikke skilt"
38,"Ikke skilt"
45,"Ikke skilt"
42,"Ikke skilt"
36,"Ikke skilt"
49,"Ikke skilt"
43,"Ikke skilt"
46,"Ikke skilt"
38,"Ikke skilt"
41,"Ikke skilt"
43,"Ikke skilt"
53,"Ikke skilt"
42,"Ikke skilt"
39,"Ikke skilt"
42,"Ikke skilt"
50,"Ikke skilt"
43,"Ikke skilt"
26,"Ikke skilt"
39,"Ikke skilt"
42,"Ikke skilt"
41,"Ikke skilt"
40,"Ikke skilt"
41,"Ikke skilt"
41,"Ikke skilt"
49,"Ikke skilt"
38,"Ikke skilt"
31,"Ikke skilt"
38,"Ikke skilt"
42,"Ikke skilt"
36,"Ikke skilt"
39,"Ikke skilt"
41,"Ikke skilt"
42,"Ikke skilt"
38,"Ikke skilt"
43,"Ikke skilt"
45,"Ikke skilt"
38,"Ikke skilt"
46,"Ikke skilt"
32,"Ikke skilt"
37,"Ikke skilt"
42,"Ikke skilt"
39,"Ikke skilt"
48,"Ikke skilt"
52,"Ikke skilt"
50,"Ikke skilt"
44,"Ikke skilt"
40,"Ikke skilt"
47,"Ikke skilt"
43,"Ikke skilt"
39,"Ikke skilt"
32,"Ikke skilt"
49,"Ikke skilt"
42,"Ikke skilt"
36,"Ikke skilt"
48,"Ikke skilt"
38,"Ikke skilt"
40,"Ikke skilt"
30,"Ikke skilt"
45,"Ikke skilt"
45,"Ikke skilt"
34,"Ikke skilt"
41,"Ikke skilt"
44,"Ikke skilt"
38,"Ikke skilt"
45,"Ikke skilt"
44,"Ikke skilt"
39,"Ikke skilt"
43,"Ikke skilt"
35,"Ikke skilt"
49,"Ikke skilt"
42,"Ikke skilt"
32,"Ikke skilt"
39,"Ikke skilt"
37,"Ikke skilt"
41,"Ikke skilt"
43,"Ikke skilt"
35,"Ikke skilt"
48,"Ikke skilt"
49,"Ikke skilt"
44,"Ikke skilt"
43,"Ikke skilt"
38,"Ikke skilt"
44,"Ikke skilt"
38,"Ikke skilt"
41,"Ikke skilt"
48,"Ikke skilt"
40,"Ikke skilt"
